contractId,infraYear,budget,ndbi_d,ndvi_d,bsi_d,change_class,confidence,flagged,reason
17BH0169,2017,42293518.08,,,,insufficient_data,0.0,False,no_imagery
16OG0185,2017,14459395.95,,,,insufficient_data,0.0,False,no_imagery
17CD0131,2017,20425201.08,,,,insufficient_data,0.0,False,no_imagery
17OD0109,2017,22534725.71,,,,insufficient_data,0.0,False,no_imagery
17IL0006,2017,46676131.72,,,,insufficient_data,0.0,False,no_imagery
17OB0127,2017,18543427.17,,,,insufficient_data,0.0,False,no_imagery
17LE0010,2017,13718707.48,,,,insufficient_data,0.0,False,no_imagery
16CE0225,2017,16158992.19,,,,insufficient_data,0.0,False,no_imagery
17AJ0013,2017,14057177.4,0.0935,-0.1114,0.0752,partial_construction,0.28,True,completed_minimal_construction_evidence
17FL0016,2017,46439947.0,,,,insufficient_data,0.0,False,no_imagery
17DQ0051,2017,4702488.46,,,,insufficient_data,0.0,False,no_imagery
17OB0178,2017,46476109.85,,,,insufficient_data,0.0,False,no_imagery
17FA0003,2017,37628589.66,,,,insufficient_data,0.0,False,no_imagery
17DL0078,2017,14851287.1,,,,insufficient_data,0.0,False,no_imagery
17OE0093,2017,48899211.03,,,,insufficient_data,0.0,False,no_imagery
17F00020,2017,96499822.65,,,,insufficient_data,0.0,False,no_imagery
17AF0223,2017,1044031.44,-0.0216,0.0405,-0.0312,no_change,0.96,True,completed_no_satellite_change
17FA0022,2017,78400000.0,,,,insufficient_data,0.0,False,no_imagery
17FB0018,2017,48998536.49,,,,insufficient_data,0.0,False,no_imagery
17CH0035,2017,28030015.76,,,,insufficient_data,0.0,False,no_imagery
17IL0005,2017,46960620.0,,,,insufficient_data,0.0,False,no_imagery
17FB0021,2017,32722232.89,,,,insufficient_data,0.0,False,no_imagery
17OB0266,2017,13821362.59,,,,insufficient_data,0.0,False,no_imagery
16OG0188,2017,18600100.0,,,,insufficient_data,0.0,False,no_imagery
17LE0007,2017,6662012.78,,,,insufficient_data,0.0,False,no_imagery
17OA0020,2017,2810276.52,,,,insufficient_data,0.0,False,no_imagery
17OB0280,2017,18598476.93,,,,insufficient_data,0.0,False,no_imagery
17DQ0007,2017,48748587.21,,,,insufficient_data,0.0,False,no_imagery
17CH0004,2017,44751972.99,,,,insufficient_data,0.0,False,no_imagery
17CD0021,2017,37161586.91,,,,insufficient_data,0.0,False,no_imagery
17HJ0002,2017,4647480.73,,,,insufficient_data,0.0,False,no_imagery
17LF0003,2017,48999649.91,,,,insufficient_data,0.0,False,no_imagery
17BD0026,2017,42606975.82,,,,insufficient_data,0.0,False,no_imagery
17OB0245,2017,9300575.6,,,,insufficient_data,0.0,False,no_imagery
17FL0058,2017,48248703.79,,,,insufficient_data,0.0,False,no_imagery
17NC0037,2017,96500004.79,,,,insufficient_data,0.0,False,no_imagery
16OG0197,2017,18618847.4,,,,insufficient_data,0.0,False,no_imagery
17CD0018,2017,48508693.99,,,,insufficient_data,0.0,False,no_imagery
17OE0001,2017,1837143.73,,,,insufficient_data,0.0,False,no_imagery
17MF0007,2017,18503312.16,,,,insufficient_data,0.0,False,no_imagery
17FK0002,2017,45053580.78,,,,insufficient_data,0.0,False,no_imagery
17FB0059,2017,12548530.18,,,,insufficient_data,0.0,False,no_imagery
17OE0019,2017,2273979.65,,,,insufficient_data,0.0,False,no_imagery
17CD0006,2017,46420269.61,,,,insufficient_data,0.0,False,no_imagery
17OA0006,2017,45466910.3,,,,insufficient_data,0.0,False,no_imagery
17BH0165,2017,45412900.0,,,,insufficient_data,0.0,False,no_imagery
17LE0085,2017,24498618.24,,,,insufficient_data,0.0,False,no_imagery
17RB0101,2017,4701663.29,,,,insufficient_data,0.0,False,no_imagery
17AE0023,2017,17257690.07,-0.052,0.0883,-0.0629,partial_construction,0.177,True,completed_minimal_construction_evidence
17OA0010,2017,45168370.33,,,,insufficient_data,0.0,False,no_imagery
16OG0184,2017,18611207.77,,,,insufficient_data,0.0,False,no_imagery
16OE0124,2017,48996187.37,,,,insufficient_data,0.0,False,no_imagery
17CD0083,2017,13920076.36,,,,insufficient_data,0.0,False,no_imagery
17OI0039,2017,45526939.19,,,,insufficient_data,0.0,False,no_imagery
17KF0040,2017,1901129.86,,,,insufficient_data,0.0,False,no_imagery
16OE0125,2017,47511626.1,,,,insufficient_data,0.0,False,no_imagery
17FA0043,2017,58275000.0,,,,insufficient_data,0.0,False,no_imagery
17AB0003,2017,44099915.52,0.0038,0.023,0.0046,no_change,0.977,True,completed_no_satellite_change
17AD0001,2017,26242123.33,-0.0202,0.0562,-0.0196,no_change,0.944,True,completed_no_satellite_change
17OB0170,2017,18598481.97,,,,insufficient_data,0.0,False,no_imagery
17OA0042,2017,40665751.05,,,,insufficient_data,0.0,False,no_imagery
17CD0012,2017,27905859.74,,,,insufficient_data,0.0,False,no_imagery
17JE0003,2017,18776800.0,,,,insufficient_data,0.0,False,no_imagery
17OF0007,2017,26747192.22,,,,insufficient_data,0.0,False,no_imagery
17JD0018,2017,18406532.39,,,,insufficient_data,0.0,False,no_imagery
17AJ0032,2017,23870835.89,0.0368,-0.0405,0.0121,no_change,0.96,True,completed_no_satellite_change
17JB0028,2017,9422837.17,,,,insufficient_data,0.0,False,no_imagery
17CH0092,2017,1881086.98,,,,insufficient_data,0.0,False,no_imagery
16OG0210,2017,18422160.05,,,,insufficient_data,0.0,False,no_imagery
17OB0015,2017,19011576.66,,,,insufficient_data,0.0,False,no_imagery
17DQ0019,2017,18649154.77,,,,insufficient_data,0.0,False,no_imagery
16OG0211,2017,24163152.85,,,,insufficient_data,0.0,False,no_imagery
17CH0089,2017,17426598.14,,,,insufficient_data,0.0,False,no_imagery
17AE0052,2017,24476311.04,0.0829,-0.0521,0.0419,partial_construction,0.249,True,completed_minimal_construction_evidence
17N00155,2017,96499998.46,,,,insufficient_data,0.0,False,no_imagery
17DQ0058,2017,11283617.21,,,,insufficient_data,0.0,False,no_imagery
17OB0172,2017,9250445.5,,,,insufficient_data,0.0,False,no_imagery
17OD0086,2017,90413000.0,,,,insufficient_data,0.0,False,no_imagery
16OG0209,2017,13898911.19,,,,insufficient_data,0.0,False,no_imagery
17FA0052,2017,59535565.81,,,,insufficient_data,0.0,False,no_imagery
17FK0005,2017,44442855.0,,,,insufficient_data,0.0,False,no_imagery
17CD0020,2017,38013063.09,,,,insufficient_data,0.0,False,no_imagery
17FL0056,2017,42214293.81,,,,insufficient_data,0.0,False,no_imagery
17AE0033,2017,9300169.2,-0.0586,0.1061,0.0403,partial_construction,0.212,True,completed_minimal_construction_evidence
17CH0029,2017,17558070.3,,,,insufficient_data,0.0,False,no_imagery
17OF0150,2017,9108230.0,,,,insufficient_data,0.0,False,no_imagery
17OB0306,2017,46426196.8,,,,insufficient_data,0.0,False,no_imagery
17OB0287,2017,9281438.65,,,,insufficient_data,0.0,False,no_imagery
17LA0046,2017,44183300.0,,,,insufficient_data,0.0,False,no_imagery
16OD0110,2017,2743683.65,,,,insufficient_data,0.0,False,no_imagery
17OF0068,2017,22912558.1,,,,insufficient_data,0.0,False,no_imagery
17DQ0052,2017,9114306.4,,,,insufficient_data,0.0,False,no_imagery
17AE0021,2017,18611357.21,-0.0137,0.1923,-0.0033,partial_construction,0.385,False,partial_construction_detected
17LB0009,2017,19602634.0,,,,insufficient_data,0.0,False,no_imagery
16OE0127,2017,47511626.1,,,,insufficient_data,0.0,False,no_imagery
17BF0024,2017,18616208.01,,,,insufficient_data,0.0,False,no_imagery
17DQ0009,2017,46491017.05,,,,insufficient_data,0.0,False,no_imagery
17JE0002,2017,42119800.0,,,,insufficient_data,0.0,False,no_imagery
17FK0067,2017,14179286.03,,,,insufficient_data,0.0,False,no_imagery
17OE0058,2017,8492557.14,,,,insufficient_data,0.0,False,no_imagery
17CH0028,2017,17557626.01,,,,insufficient_data,0.0,False,no_imagery
17HJ0005,2017,4651799.12,,,,insufficient_data,0.0,False,no_imagery
17OE0070,2017,27586017.1,,,,insufficient_data,0.0,False,no_imagery
17ND0043,2017,71391727.53,,,,insufficient_data,0.0,False,no_imagery
17CK0032,2017,96097777.28,-0.0206,0.1622,-0.039,partial_construction,0.324,False,partial_construction_detected
17AB0010,2017,19599052.83,0.0355,-0.0861,0.0181,partial_construction,0.172,True,completed_minimal_construction_evidence
17FL0047,2017,42569730.26,,,,insufficient_data,0.0,False,no_imagery
17AD0003,2017,29399809.67,0.1077,-0.1497,0.1175,partial_construction,0.179,True,completed_minimal_construction_evidence
17CD0008,2017,46458337.0,,,,insufficient_data,0.0,False,no_imagery
17OB0310,2017,18601130.62,,,,insufficient_data,0.0,False,no_imagery
17AJ0033,2017,18343678.9,0.0421,-0.1254,0.0609,partial_construction,0.251,True,completed_minimal_construction_evidence
17OD0101,2017,84591919.9,,,,insufficient_data,0.0,False,no_imagery
17MF0021,2017,47494047.89,,,,insufficient_data,0.0,False,no_imagery
17BH0163,2017,44446399.2,,,,insufficient_data,0.0,False,no_imagery
17CD0007,2017,37560580.68,,,,insufficient_data,0.0,False,no_imagery
17NA0014,2017,48198821.33,,,,insufficient_data,0.0,False,no_imagery
17DF0008,2017,29400000.0,,,,insufficient_data,0.0,False,no_imagery
16OG0192,2017,18619355.84,,,,insufficient_data,0.0,False,no_imagery
16CE0282,2017,37234919.75,,,,insufficient_data,0.0,False,no_imagery
17MD0023,2017,46647198.02,,,,insufficient_data,0.0,False,no_imagery
17DN0098,2017,3483598.15,,,,insufficient_data,0.0,False,no_imagery
17FL0053,2017,46222350.98,,,,insufficient_data,0.0,False,no_imagery
17LF0002,2017,47946750.69,,,,insufficient_data,0.0,False,no_imagery
17JI0012,2017,9301373.14,,,,insufficient_data,0.0,False,no_imagery
16OE0109,2017,34275135.02,,,,insufficient_data,0.0,False,no_imagery
17NH0019,2017,19592132.14,,,,insufficient_data,0.0,False,no_imagery
17OA0011,2017,22946698.41,,,,insufficient_data,0.0,False,no_imagery
17CN0135,2017,49000000.0,,,,insufficient_data,0.0,False,no_imagery
17FJ0037,2017,9167374.45,,,,insufficient_data,0.0,False,no_imagery
17CH0001,2017,44525406.12,,,,insufficient_data,0.0,False,no_imagery
17DF0002,2017,29400000.0,,,,insufficient_data,0.0,False,no_imagery
17K00027,2017,86707818.69,,,,insufficient_data,0.0,False,no_imagery
17AE0039,2017,9308993.84,0.0199,-0.0655,0.0059,no_change,0.934,True,completed_no_satellite_change
17CG0082,2017,92034400.0,,,,insufficient_data,0.0,False,no_imagery
17CD0009,2017,46458337.0,,,,insufficient_data,0.0,False,no_imagery
17K00103,2017,91165341.41,,,,insufficient_data,0.0,False,no_imagery
17FK0015,2017,28459005.17,,,,insufficient_data,0.0,False,no_imagery
17CN0032,2017,29400000.0,,,,insufficient_data,0.0,False,no_imagery
17OE0012,2017,27778645.69,,,,insufficient_data,0.0,False,no_imagery
17FB0029,2017,38113626.17,,,,insufficient_data,0.0,False,no_imagery
17OF0079,2017,18228956.5,,,,insufficient_data,0.0,False,no_imagery
17AJ0065,2017,28946942.04,-0.0541,-0.0751,0.0006,partial_construction,0.162,True,completed_minimal_construction_evidence
17LB0011,2017,36260095.02,,,,insufficient_data,0.0,False,no_imagery
17AF0225,2017,4747275.9,0.0252,-0.0201,0.0191,no_change,0.975,True,completed_no_satellite_change
17ND0051,2017,24124793.36,,,,insufficient_data,0.0,False,no_imagery
17ND0041,2017,74251828.56,,,,insufficient_data,0.0,False,no_imagery
17CG0031,2017,24833720.0,,,,insufficient_data,0.0,False,no_imagery
16OG0191,2017,19587064.59,,,,insufficient_data,0.0,False,no_imagery
17FL0007,2017,44099948.95,,,,insufficient_data,0.0,False,no_imagery
17FB0049,2017,28949811.11,,,,insufficient_data,0.0,False,no_imagery
17OE0030,2017,46252651.1,,,,insufficient_data,0.0,False,no_imagery
17FB0041,2017,13338186.09,,,,insufficient_data,0.0,False,no_imagery
17ND0040,2017,44118422.93,,,,insufficient_data,0.0,False,no_imagery
17CH0005,2017,39663617.02,,,,insufficient_data,0.0,False,no_imagery
17BI0026,2017,4702429.93,,,,insufficient_data,0.0,False,no_imagery
17MG0046,2017,19600000.0,,,,insufficient_data,0.0,False,no_imagery
17DQ0012,2017,18646825.12,,,,insufficient_data,0.0,False,no_imagery
17OG0063,2017,46542522.83,,,,insufficient_data,0.0,False,no_imagery
17FA0020,2017,62724322.48,,,,insufficient_data,0.0,False,no_imagery
17J00027,2017,91367480.05,,,,insufficient_data,0.0,False,no_imagery
17JE0067,2017,23765012.01,,,,insufficient_data,0.0,False,no_imagery
17DQ0066,2017,38999805.86,,,,insufficient_data,0.0,False,no_imagery
17CH0085,2017,24433466.59,,,,insufficient_data,0.0,False,no_imagery
16OG0226,2017,18420200.92,,,,insufficient_data,0.0,False,no_imagery
17OI0029,2017,8088086.93,,,,insufficient_data,0.0,False,no_imagery
17MC0078,2017,45589399.98,,,,insufficient_data,0.0,False,no_imagery
16AD0177,2017,27892097.29,-0.0759,0.0695,-0.0758,partial_construction,0.228,True,completed_minimal_construction_evidence
17HC0003,2017,4262000.0,,,,insufficient_data,0.0,False,no_imagery
17ME0002,2017,36369540.83,,,,insufficient_data,0.0,False,no_imagery
17KK0057,2017,13720809.5,,,,insufficient_data,0.0,False,no_imagery
17MC0053,2017,48999900.0,,,,insufficient_data,0.0,False,no_imagery
16AD0139,2017,10190454.97,0.0712,-0.0765,0.0581,partial_construction,0.214,True,completed_minimal_construction_evidence
17PE0022,2017,28285625.93,,,,insufficient_data,0.0,False,no_imagery
17OE0029,2017,46223261.39,,,,insufficient_data,0.0,False,no_imagery
17OB0316,2017,9303080.31,,,,insufficient_data,0.0,False,no_imagery
17FK0003,2017,42690090.0,,,,insufficient_data,0.0,False,no_imagery
17OD0107,2017,18210718.07,,,,insufficient_data,0.0,False,no_imagery
17AJ0054,2017,9799941.02,-0.0214,-0.0297,0.0088,no_change,0.97,True,completed_no_satellite_change
17FL0043,2017,33774645.8,,,,insufficient_data,0.0,False,no_imagery
17FK0051,2017,33132535.67,,,,insufficient_data,0.0,False,no_imagery
17LA0193,2017,9649980.96,,,,insufficient_data,0.0,False,no_imagery
17OF0006,2017,15177789.0,,,,insufficient_data,0.0,False,no_imagery
17OD0085,2017,21717035.0,,,,insufficient_data,0.0,False,no_imagery
17FB0057,2017,23315022.69,,,,insufficient_data,0.0,False,no_imagery
17OA0047,2017,46005463.46,,,,insufficient_data,0.0,False,no_imagery
17DK0040,2017,1878874.05,,,,insufficient_data,0.0,False,no_imagery
17CH0084,2017,22570951.14,,,,insufficient_data,0.0,False,no_imagery
17LB0022,2017,19600003.12,,,,insufficient_data,0.0,False,no_imagery
17JF0017,2017,31857340.51,,,,insufficient_data,0.0,False,no_imagery
17OB0001,2017,18619502.38,,,,insufficient_data,0.0,False,no_imagery
17OE0027,2017,27775249.0,0.0644,0.1469,-0.0679,partial_construction,0.294,True,completed_minimal_construction_evidence
17OA0056,2017,46524045.54,,,,insufficient_data,0.0,False,no_imagery
17ED0145,2017,6548966.82,,,,insufficient_data,0.0,False,no_imagery
16OE0103,2017,46200191.44,0.0633,0.1683,-0.0644,partial_construction,0.337,False,partial_construction_detected
17OI0040,2017,48026321.48,,,,insufficient_data,0.0,False,no_imagery
16DK0082,2017,14700000.0,,,,insufficient_data,0.0,False,no_imagery
17FD0101,2017,97000000.0,,,,insufficient_data,0.0,False,no_imagery
17JI0011,2017,13252251.82,,,,insufficient_data,0.0,False,no_imagery
17OE0032,2017,46013639.25,,,,insufficient_data,0.0,False,no_imagery
17OG0016,2017,19564462.07,,,,insufficient_data,0.0,False,no_imagery
17MD0024,2017,46646735.16,,,,insufficient_data,0.0,False,no_imagery
17BD0025,2017,68757640.62,,,,insufficient_data,0.0,False,no_imagery
17J00040,2017,91674663.39,,,,insufficient_data,0.0,False,no_imagery
17RG0044,2017,9310000.0,,,,insufficient_data,0.0,False,no_imagery
17FK0068,2017,18973208.33,,,,insufficient_data,0.0,False,no_imagery
16OF0146,2017,7447647.0,,,,insufficient_data,0.0,False,no_imagery
17CH0015,2017,30886377.74,,,,insufficient_data,0.0,False,no_imagery
17OB0097,2017,13964943.79,,,,insufficient_data,0.0,False,no_imagery
17DF0021,2017,39200000.0,,,,insufficient_data,0.0,False,no_imagery
17K00258,2017,43048999.14,,,,insufficient_data,0.0,False,no_imagery
16CE0269,2017,31722608.85,,,,insufficient_data,0.0,False,no_imagery
17FL0060,2017,45767014.11,,,,insufficient_data,0.0,False,no_imagery
17OE0062,2017,46984736.81,,,,insufficient_data,0.0,False,no_imagery
17OG0066,2017,18420585.74,,,,insufficient_data,0.0,False,no_imagery
17FA0019,2017,96500000.0,,,,insufficient_data,0.0,False,no_imagery
17K00088,2017,84775737.33,,,,insufficient_data,0.0,False,no_imagery
16NE0083,2017,9799986.52,,,,insufficient_data,0.0,False,no_imagery
16AD0161,2017,20073652.06,0.0026,-0.0002,-0.0004,no_change,0.997,True,completed_no_satellite_change
17LH0003,2017,37974982.93,,,,insufficient_data,0.0,False,no_imagery
17OB0102,2017,9210406.82,,,,insufficient_data,0.0,False,no_imagery
17FK0011,2017,28273984.29,,,,insufficient_data,0.0,False,no_imagery
17FJ0025,2017,18141105.77,,,,insufficient_data,0.0,False,no_imagery
17BF0025,2017,18616208.01,,,,insufficient_data,0.0,False,no_imagery
17BI0025,2017,28218550.28,,,,insufficient_data,0.0,False,no_imagery
17LD0065,2017,9663758.69,,,,insufficient_data,0.0,False,no_imagery
17FL0021,2017,39530919.74,,,,insufficient_data,0.0,False,no_imagery
17CD0011,2017,41377164.29,,,,insufficient_data,0.0,False,no_imagery
17OG0015,2017,19056724.49,,,,insufficient_data,0.0,False,no_imagery
17HA0038,2017,18161566.56,,,,insufficient_data,0.0,False,no_imagery
17OB0096,2017,13964573.04,,,,insufficient_data,0.0,False,no_imagery
17CH0020,2017,42412548.02,,,,insufficient_data,0.0,False,no_imagery
17RD0054,2017,46500710.6,,,,insufficient_data,0.0,False,no_imagery
17LE0057,2017,9995763.17,,,,insufficient_data,0.0,False,no_imagery
17OB0341,2017,41872381.24,,,,insufficient_data,0.0,False,no_imagery
17CH0019,2017,41865123.96,,,,insufficient_data,0.0,False,no_imagery
17CH0002,2017,27483704.86,,,,insufficient_data,0.0,False,no_imagery
17OB0171,2017,13919209.61,,,,insufficient_data,0.0,False,no_imagery
16OG0186,2017,4665684.65,,,,insufficient_data,0.0,False,no_imagery
17BG0111,2017,50177719.13,,,,insufficient_data,0.0,False,no_imagery
17DJ0023,2017,9899999.81,,,,insufficient_data,0.0,False,no_imagery
17NH0048,2017,48249989.77,,,,insufficient_data,0.0,False,no_imagery
17OA0013,2017,48999968.12,,,,insufficient_data,0.0,False,no_imagery
16HM0049,2017,13934158.95,,,,insufficient_data,0.0,False,no_imagery
17MA0003,2017,46652107.83,,,,insufficient_data,0.0,False,no_imagery
17MC0042,2017,46527828.79,,,,insufficient_data,0.0,False,no_imagery
17OD0080,2017,22387205.0,,,,insufficient_data,0.0,False,no_imagery
17JE0001,2017,44100000.0,,,,insufficient_data,0.0,False,no_imagery
17RD0065,2017,46501996.78,,,,insufficient_data,0.0,False,no_imagery
16HK0122,2017,29400000.0,,,,insufficient_data,0.0,False,no_imagery
17FD0011,2017,42792817.95,,,,insufficient_data,0.0,False,no_imagery
17JA0027,2017,9435575.56,,,,insufficient_data,0.0,False,no_imagery
17OF0046,2017,18228694.0,,,,insufficient_data,0.0,False,no_imagery
17BH0176,2017,45962950.0,,,,insufficient_data,0.0,False,no_imagery
17JA0085,2017,2778000.0,,,,insufficient_data,0.0,False,no_imagery
17EI0086,2017,9335828.7,,,,insufficient_data,0.0,False,no_imagery
17ND0028,2017,46438227.02,,,,insufficient_data,0.0,False,no_imagery
17FL0022,2017,35269486.31,,,,insufficient_data,0.0,False,no_imagery
17BG0043,2017,19137665.68,,,,insufficient_data,0.0,False,no_imagery
16HM0048,2017,9267345.66,,,,insufficient_data,0.0,False,no_imagery
17OF0137,2017,18421713.0,,,,insufficient_data,0.0,False,no_imagery
17HJ0011,2017,18615336.85,,,,insufficient_data,0.0,False,no_imagery
17CN0136,2017,49000000.0,,,,insufficient_data,0.0,False,no_imagery
17AJ0066,2017,23600295.73,0.0175,-0.134,0.0298,partial_construction,0.268,True,completed_minimal_construction_evidence
16OG0215,2017,9590272.43,,,,insufficient_data,0.0,False,no_imagery
17BC0022,2017,23067969.54,,,,insufficient_data,0.0,False,no_imagery
17CD0005,2017,46221690.85,,,,insufficient_data,0.0,False,no_imagery
17AH0086,2017,19598983.13,0.0673,-0.094,0.0565,partial_construction,0.202,True,completed_minimal_construction_evidence
